LWIN1	184968	34502	408
0w6u81trTorre de Ona Finca Martelo Reserva, Rioja
11oam1trTorre de Ona Lat 42, Rioja
1436e1trVina Arana Gran Reserva, Rioja
1dh1t1trFinca Martelo Reserva, Rioja
1p3aq1qrAster El Espino, Ribera del Duero
1p6zp1tr874 Reserva, Rioja
1rf1x1swPazo de Seoane Rosal, Rias Baixas
1u6yz1trTorre de Ona El Camino, Rioja
1uwh01trVina Alberdi Seleccion Especial, Rioja
>La Roccaccia
1ok7j15wVerdicchio di Matelica
>La Rocciosa
1r3qe2wwCannonau di Sardegna
>La Roche Buissiere
1ce5u1grGaia, Cotes du Rhone
>La Rochelle
1dz8z06rParaiso Vineyard Pinot Noir, Santa Lucia Highlands
1dz9206rBlack Knight Vineyard Pinot Noir, Bennett Valley
1dz9s06rVan der Kamp Vineyard Pinot Noir, Sonoma Mountain
1dza506rBacigalupi Vineyard Pinot Noir, Russian River Valley
1dzal06rRosella's Vineyard Pinot Noir, Santa Lucia Highlands
1dzay06rSoberanes Vineyard Pinot Noir, Santa Lucia Highlands
1dzbf06rTondre Grapefield Pinot Noir, Santa Lucia Highlands
1i31l06rDonum Estate Vineyard Pinot Noir, Sonoma County
>La Rogerie
19p2s0hWLa Grande Vie Grand Cru, Avize
19sf200wLe Bouc, Alsace
19sff00wTurckheim Riesling Grand Cru, Brand
19t9h0hWHeroine Blanc de Blancs Grand Cru, Avize
1gepf00wNiedermorschwihr Riesling Grand Cru, Sommerberg
1il490hWLieux de Vie Blanc de Blancs Grand Cru, Avize
1il4q0hWChemin de Chalons Blanc de Blancs Grand Cru, Champagne
1lj1r00wVillages Riesling, Alsace
1nwdd00rNieder Rouge, Alsace
1nwdt0hwAvize Blanc, Coteaux Champenois
1s1kl00wTurckheim Schneid Riesling, Alsace
1s1ky00rNiedermorschwihr Reserve Perpetuelle Pinots NV22, Alsace
1s1lb0hWLe Bourg Sud Grand Cru, Champagne
1s1le0hWChamp Bouton Grand Cru, Avize
1tpuv0hWLe Bourg Nord, Champagne
1trii00rNiedermorschwihr Reserve Perpetuelle Pinots NV23, Alsace
1tu2m00wKatzenthal Riesling Grand Cru, Florimont
1undx0hWChamp Bouton Tirage 23 Grand Cru, Avize
1unea0hWChemin de Chalons Blanc de Blancs Tirage 23 Grand Cru, Champagne
1unf30hWHaut du Moulin Grand Cru, Avize
1unn80hWHaut du Moulin Tirage 23 Grand Cru, Avize
>La Romane
12zn10brChateau Meillac
>La Roncaia
0ovsx11wEclisse, Friuli Colli Orientali
0r8nj11rRefosco Peduncolo Rosso, Friuli Colli Orientali
0wf1211wFriulano, Friuli Colli Orientali
0xxgf11rCabernet Franc, Friuli Colli Orientali
0xxgi11rFusco Merlot, Friuli Colli Orientali
12gaq11wRibolla Gialla, Friuli Colli Orientali
16aoi11wPinot Grigio, Friuli Colli Orientali
1cv2m11wColli Orientali Del Friuli Picolit
1pqrf11wRamandolo
1tc1s24wPinot Grigio, Delle Venezie
>La Ronciere
135le09rLicanten Cabernet Sauvignon, Curico Valley
135lr09rLicanten Cabernet Franc, Curico Valley
135lu09rLicanten Malbec, Curico Valley
152p74lwSelva Oscura Chardonnay, Malleco Valley
1ernp09rLicanten Merlot, Curico Valley
1ero509mSolares, Colchagua Valley
1erov09rQuiron Cabernet Sauvignon, Colchagua Valley
1eroy09rQuiron Carmenere, Colchagua Valley
1erps09rQuiron Shiraz, Curico Valley
1erqi09rPiedras Magicas, Curico Valley
1erro09rMoussai Cabernet Sauvignon, Colchagua Valley
1errr09rMoussai Merlot, Colchagua Valley
1ersi09rMoussai Carmenere, Curico Valley
1ersy09rMoussai Shiraz, Colchagua Valley
1eru409rMoussai Malbec, Colchagua Valley
1eruh09wMoussai Chardonnay, Colchagua Valley
1eruk09wMoussai Sauvignon Blanc, Colchagua Valley
1erve09rCantoalba Cabernet Sauvignon, Colchagua Valley
1ervr09rCantoalba Carmenere, Colchagua Valley
1erw409rCantoalba Merlot, Colchagua Valley
1erwk09rCantoalba Malbec, Colchagua Valley
1erwx09rCantoalba Shiraz, Colchagua Valley
1erx009rCantoalba Pinot Noir, Colchagua Valley
1erxd09wCantoalba Chardonnay, Colchagua Valley
1erxo09wCantoalba Sauvignon Blanc, Colchagua Valley
1eyee4lWSelva Oscura Extra Brut, Malleco Valley
1ftwi09WNature Methode Champenoise, Colchagua Valley
>La Rosa
1ery109rOssa, Peumo
1eryh09rCarmenre, Peumo
1eryu09rDon Reca, Peumo
1erz709rLa Capitana Cabernet Franc, Cachapoal Valley
1erzn09wLa Capitana Pinot Grigio, Cachapoal Valley
1es0009pLa Capitana Rose, Peumo
1es0h09wLa Capitana Sauvignon Blanc, Peumo
1es0u09rLa Capitana Shiraz, Cachapoal Valley
1es1n09rLa Capitana Carmenere, Cachapoal Valley
1es1q09rLa Capitana Merlot, Cachapoal Valley
1es2309rLa Capitana Cabernet Sauvignon, Cachapoal Valley
1es2g09wLa Capitana Chardonnay, Cachapoal Valley
1es2t09rY Reserva Cabernet Sauvignon, Central Valley
1es3a09wY Reserva Sauvignon Blanc, Peumo
1es3n09rLa Palma Carmenere, Rapel Valley
1es3q09rLa Palma Merlot, Cachapoal Valley
1es4309rLa Palma Cabernet Sauvignon, Cachapoal Valley
1es4w09wLa Palma Chardonnay, Cachapoal Valley
1es5909wLa Palma Sauvignon Blanc, Cachapoal Valley
1es5c09pLa Palma Rose, Cachapoal Valley
1es5p09rLa Palma Reserva Pinot Noir, Cachapoal Valley
1es6309rLa Palma Reserva Carmenere, Cachapoal Valley
1es6609rLa Palma Reserva, Cachapoal Valley
1es6j09rLa Palma Reserva Cabernet Sauvignon, Cachapoal Valley
1es6w09wLa Palma Reserva Sauvignon Blanc, Cachapoal Valley
1es7909wLa Palma Reserva Chardonnay, Cachapoal Valley
1es7c09WLa Capitana Blanc de Blanc, Peumo
1es7p09pLa Capitana Rose de Noir, Peumo
1es8221WLa Palma Brut
1es8521PLa Palma Brut Rose
1qe7h09rOssa Sixth Gerneration, Cachapoal Valley
1qjb409rLa Palma Reserva Merlot, Cachapoal Valley
1qjby09rLa Capitana Barrel Reserve Shiraz, Cachapoal Valley
1qjcb09rLa Capitana Barrel Reserve Merlot, Cachapoal Valley
1qjcr09wLa Capitana Barrel Reserve Chardonnay, Cachapoal Valley
1qjd409rLa Capitana Barrel Reserve Carmenere, Cachapoal Valley
>La Rose
0qzo10brPauillac
0sotw0brChateau Grand Faurie, Saint-Emilion Grand Cru
>La Rose Saint-Germain
0xvb40bpLe Rose, Bordeaux
>La Rose de Labegorce
1h4950brMargaux
>La Rosee de Citran
0p5ex0br
>La Rosee de Monbousquet
1orun0bp
>La Rosee de Pavie
0z5n10bp
>La Roseraie de Gruaud Larose
0sfg80brSaint-Julien
>La Rougerie
0u75l0brBordeaux
>La Rue
1dn2g06wCharles Heintz Vineyard Chardonnay, Sonoma Coast
1dn2t06rPinot Noir, Sonoma Coast
1dn3606rCoastlands Vineyard Pinot Noir, Sonoma Coast
1dn3j06rEmmaline Ann Vineyard Pinot Noir, Sonoma Coast
1dn3m06rRice-Spivak Vineyard Pinot Noir, Sonoma Coast
1dn3z06rThorn Ridge Vineyard Pinot Noir, Sonoma Coast
1dn4d06rRae Pinot Noir, Sonoma Coast
1dn4g06wH. Klopp Vineyard Chardonnay, Sonoma Coast
1tlps1grGrenache, Ventoux
>La Rural
1qdtj1rrUll de Llebre
1qdtw1rrSumoll
1qdu01rwMacabeu
>La Sacristie de La Vieille Cure
0w9220brFronsac
>La Sala
1cupr0srChianti Classico Riserva, Tuscany
>La Sala del Torriano
1nry40srChianti Classico
1nryk0srChianti Classico, Il Torriano Gran Selezione
>La Salette
0tcyr0dwColombard, Cotes de Gascogne IGP
15cns0dwCotes de Gascogne, Blanc
15co80drCotes de Gascogne, Rouge
15col0dwCotes de Gascogne, Sauvignon Chardonnay
>La Scelta di Sofia
1ghda0swSangiovese di Toscana Bianco, Toscana
>La Scolca
0r66s0twGavi, Bobo (White Label)
0r6750twGavi, Gigi (Black Label)
0r67i0twGavi, dei D'Antan
0rnh00ipChiara Rose, VdT
0rnhd0tWGavi, Spumante Brut Rugre
0rnhq0twGavi, Valentino
0rwx60twGavi, Oro
0rwx90twGavi, Rovereto
1186p0twGavi, Gold
118720twGavi, Villa Scolca Secco
13gy50twGavi
1474e0wWOltrepo Pavese, Metodo Classico Pas Dose
1ph0p0twGavi, dei Gavi Bianco Secco
1qz7f0iWSoldati La Scolca Brut, VdT
>La Seigneurerie d'Olivier Blanc
1a1ff0bwPessac-Leognan
>La Seigneurerie d'Olivier Rouge
0p4vq0brPessac-Leognan
>La Seigneurie
1o1yi17rSaumur-Champigny, Senonien
1po9v17wLes Pentes Chenin, Saumur
>La Seigneurie de Liret
1mn566prFraicheur du Fleuve, Quebec
1mn5j6pwSurprenante Revelation, Quebec
1mn5w6pPMousse des Vents, Quebec
1mn6c6pWNuage Effervescent, Quebec
>La Semillante de Sigalas
0tdy30bw
>La Senda
1drxt1qr1984 Tinto, Bierzo
1f6ar1qrIn Absentia, Bierzo
1re0m1qpUne Rose De Blancs, Castilla y Leon
1re101qwHar Megiddo Blanco, Castilla y Leon
1tabm1qrVindemiatrix, Bierzo
1tabp1qwIn A Gadda Da Vida, Bierzo
>La Serena
0notx0srBrunello di Montalcino
0sng70srRosso di Montalcino
0wv490srBrunello di Montalcino, Riserva Gemini
>La Serenite
0p9ov0brPessac-Leognan
>La Sergue
0lrbm0brLalande de Pomerol
>La Sibilla
1jkpy0zwCampi Flegrei, Falanghina
1jkqb0zwCampi Flegrei, Cruna DeLago Falanghina
1jkqe0zrCampi Flegrei, Vigna Madre Piedirosso
1jkqr0zwDomus Giulii Falanghina, Campania
1meyf0zrPiedirosso, Campi Flegrei
1mez50zrMarsiliano, Campania
1pqjh0zwCampi Flegrei, Passio Passito di Falanghina
>La Sirena
0y0tv06rArt Bus Red, Napa Valley
0y0ty06wAzul Moscato, Napa Valley
0y0ub06rBarrett Syrah, Napa Valley
0y0up06rCabernet Sauvignon, Napa Valley
0y0us06rGrenache, Napa Valley
0y0v506rJuliana Sangiovese, Napa Valley
0y0vi06rBarrettage Syrah, Calistoga
0y0vl06rPirate TreasuRed, Napa Valley
0y0vy06rSyrah, Napa Valley
0y0wb06rSyrah, Santa Ynez Valley
12r2z06pRosato, Amador County
1e4on06wChardonnay, Russian River Valley
1e4p006rStudio Series Red, Napa Valley
1gt0206rMalbec, Knights Valley
>La Sirene de Giscours
0lrdm0brMargaux
>La Soeur Cadette
13gvf0ewVezelay
1sp600cwMelon, VdF
>La Soeur Cadette Blanc
191jn0ewBourgogne
>La Soeur Cadette Rouge
170mu0erBourgogne
>La Soif de Vincent
0wnam0brCotes de Bourg
>La Soufrandiere
0n5po0ewPouilly-Vinzelles
0n5q20ewPouilly-Vinzelles, Les Quarts Cuvee Millerandee
0n5qf0ewPouilly-Vinzelles, Les Quarts
0seo30ewPouilly-Vinzelles, Les Longeays
0wr6x0ewMacon, Vinzelles Le Clos de Grand-Pere
0wrbc0ewPouilly-Fuisse, En Chatenay
0wrfc0ewPouilly-Fuisse, Au Vignerais
0wybn0ewSaint-Veran, La Combe Desroches
11skc0ewBourgogne Aligote, Aligato
12rj30ewSaint-Veran, Climat La Bonnode
16cz20cwLa Carbonnode, VdF
16czf0ewSaint-Veran, Ovoide
1806t0ewSaint-Veran, La Bonnode Cuvee Zen
1806w0ewPouilly-Fuisse, En Chatenay Cuvee Zen
180790ewPouilly-Vinzelles, Les Quarts Cuvee Zen
1807m0ewPouilly-Vinzelles, X-Mur
1sa5t0ewBourgogne Aligote, Aligato Cuvee Zen
1sa9w0ewPouilly-Fuisse Premier Cru, Au Vignerais Cuvee Zen
1ts910ewPouilly-Vinzelles, Cuvee Zen
>La Soufrandiere (Bret Brothers)
1807p0ewPouilly-Vinzelles, X-Taste
>La Source
1gn1y2zwPetite Arvine, Valle d'Aosta
1gn322zrTorrette Superiore, Valle d'Aosta
1gn482zwEnsemblo Bianco, Valle d'Aosta
1gn4l2zrTorrette, Valle d'Aosta
1gn5f2zwChardonnay, Valle d'Aosta
1gn682zrCornalin, Valle d'Aosta
1gn9u2zpRose, Valle d'Aosta
1gnaa2zrSyrah, Valle d'Aosta
1gnc72zrGamay, Valle d'Aosta
>La Spinetta
0nl7r0trBarbaresco
0nl840trBarbaresco, Gallina Vursu
0nl880trBarbaresco, Starderi Vursu
0nl8l0trBarbaresco, Valeirano Vursu
0nl8y0trBarbera d'Alba, Gallina
0nl9b0trBarbera d'Asti, Superiore Ca' di Pian
0nl9r0trBarolo, Campe
0nla40trMonferrato, Rosso Pin
0nla70tWMoscato d'Asti, Bricco Quaglia
0nlak0twLidia Chardonnay, Piedmont
0of5p0twPassito Oro, Piedmont
0of5s0srSezzana, IGT
0oliu0srColorino Casanova, IGT
0otlm0trLanghe, Nebbiolo
0oux10trBarbaresco, Bordini
0ouxe0srGentile Casanova, IGT
0p6wo0srSassontino, IGT
0prvr0trBarolo, Campe Riserva Vursu
0q07b0swVermentino, IGT
0qurq0tWMoscato d'Asti, Biancospino
0r6ce0trBarbaresco, Gallina Vursu Riserva
0r6cr0trBarbaresco, Valeirano Riserva
0rnht0trLanghe, Nebbiolo Starderi
0s7wb0trBarbera d'Asti, Superiore Bionzo
0s9xz0trBarolo, Garretti
0tziy0trBarbaresco, Starderi Riserva
0ubpa0srToscana Sangiovese Nero Casanova, IGT
0v3410srChianti, Riserva
0x6ei0twLanghe, Sauvignon Blanc
0x6h80twLanghe, Reserved Selection Sauvignon Blanc
0xxm40spIl Rose Casanova, IGT
13s4f0imAssortment Case
1ccav0twColli Tortonesi, Timorasso Derthona
1ccrz0srIl Nero Di Casanova, Terre di Pisa
1uebe0trBarbera d'Asti, Superiore
>La Spinona
13z4q0trBarbaresco, Faset Riserva
1pq6u0trBarbaresco, Faset
>La Staffa
0wad815wVerdicchio dei Castelli di Jesi, Classico
0wfql15wVerdicchio dei Castelli di Jesi, Classico Superiore
1ppsd15WMai Sentito!, Marche
1swni15wCastelli di Jesi Verdicchio Riserva, Rincrocca
1swnv15wCastelli di Jesi Verdicchio Riserva, Classico Selva di Sotto
>La Stoppa
1j0ik0iwAgeno, VdT
1qhe60iwBuca delle Canne, VdT
1qyf02prCamporomano, Emilia
1qyfd2prMacchiona, Emilia
1qyfg2prRiostoppa, Emilia
1qyfu2prMacchiona Dieciannidopo, Emilia
1qyg72pwVino del Volta, Emilia
1qyga0irTrebbiolo Rosso, VdT
>La Storia by Trentadue
11qa606rCuvee 32, Alexander Valley
17jqh06rCabernet Sauvignon, Alexander Valley
17nn506rPetite Sirah, Alexander Valley
1s3b906rMerlot, Alexander Valley
1s3bc06rZinfandel, Alexander Valley
>La Testa
0pwts04rCabernet Sauvignon, South Australia
0pwu504rShiraz, South Australia
>La Tirela
1ghdn0urClassico, Amarone della Valpolicella
1ghe00urClassico Limited Edition, Amarone della Valpolicella
>La Togata
0np6i0srBrunello di Montalcino
0qpsq0srBrunello di Montalcino, Riserva
0xost0srToscana Azzurretta, IGT
0xosw0srToscana Barengo, IGT
0xota0srRosso di Montalcino
12ieh0srBrunello di Montalcino, Jacopvs
12lum0srBrunello di Montalcino, Togata Togati
>La Tognazza
1qqrw0irAntani, VdT
>La Tordera
1njut26WTreviso, Saomi
1njv90uWAsolo Prosecco, A3
1njvm26WTreviso, Alne
1rin426WAlne Millesimato, Treviso
>La Tosa
1owgs2prLuna Selvatica Cabernet Sauvignon, Colli Piacentini
1owh82pwL'Ora Felice Malvasia Passito, Emilia
1owhl2pwRiodeltordo Valnure, Colli Piacentini
1owhy2pwSauvignon, Colli Piacentini
1owi12pwSorriso di Cielo Malvasia, Colli Piacentini
1owie2prTerredellaTosa Superiore, Gutturnio
1owiv2prVignamorello Superiore, Colli Piacentini
>La Tour Blanche
1ll1m00wPinot Gris, Alsace
1ll2200wGewurztraminer, Alsace
1ll2f00wSchoenenbourg Grand Cru, Riesling
1ll2w00wPinot Blanc, Alsace
1ll3p00wRiesling, Alsace
1ll4f00wPinot Gris Reserve, Alsace
1ll5800wSporen Grand Cru, Gewurztraminer
1ll5c00WBrut, Cremant d'Alsace
1ll6f00PBrut Rose, Cremant d'Alsace
1ll6v00rCuvee de la Tour des Pucelles Pinot Noir, Alsace
>La Tour Blondeau
1t9v80ewPouilly-Vinzelles
>La Tour Chambert
1jfe10drCahors
>La Tour Gallus
1qfda17wMuscadet Sevre et Maine, Gorges
>La Tour Melas
0yngf33rLa Tour Melas
112qw33rCyrus One
112y633pIdylle
1lq0j4krPalies Rizes, Central Greece
>La Tour de Gatigne
1sewy1gwDuche d'Uzes
>La Tour des Chevaliers
0vwbq0brSaint-Emilion
>La Tour du Cayrou
16mv60drCahors
>La Tourelle de Croizet-Bages
0sfa60brPauillac
>La Tourlaudiere
1os1w17wMuscadet Sevre et Maine, Ile da Mat
1pst70crNin'ja Syrah Pinot Noir, VdF
>La Transicion
1jacs1qrGarnacha, Cebreros
>La Trava
1ps9n0trBarbaresco
1psa00trBarbera d'Asti
>La Trinidad
1l6fe25rFauno, Baja California
1l6g425rMinotauro, Baja California
1l6gk25wAfrodita, Baja California
>La Trucha Albarino
17y801swRias Baixas
>La Trucha Albarino Barrica
17y8d1swRias Baixas
>La Trucha de Otono Albarino
1crss1swRias Baixas
>La Truffiere
0pngs0brChateau Cassagne Haut-Canon, Canon-Fronsac
>La Truffiere (Robert Comte)
0rern0ewBienvenues-Batard-Montrachet Grand Cru
0res00erEchezeaux Grand Cru
0smck0ewChassagne-Montrachet Premier Cru, La Romanee
0smcx0ewCorton-Charlemagne Grand Cru, Quintessence
0smda0ewCorton-Charlemagne Grand Cru
0smdd0erChambolle-Musigny Premier Cru
0smdq0erChambolle-Musigny Premier Cru, Les Amoureuses
0sme30ewPouilly-Fuisse, Vieilles Vignes
0sme60erMeursault, Vieilles Vignes
0smek0erGevrey-Chambertin, Vieilles Vignes
0smex0ewChassagne-Montrachet, Vieilles Vignes
0smf00erPuligny-Montrachet Premier Cru, Les Folatieres
0smfd0erSaint-Aubin Premier Cru, En Remilly
0smfq0ewPuligny-Montrachet, Vieilles Vignes
0smg30erSantenay Premier Cru, Les Gravieres Rouge
0smg60ewPuligny-Montrachet Premier Cru, Sous le Puits
131j10ewChevalier-Montrachet Grand Cru
16aah0ewBourgogne, Chardonnay Partium
1awnu0erBourgogne, Plantium Pinot Noir
1syj20ewBourgogne, Cuvee Charlotte Chardonnay
>La Tunella
0q5hv11rCabernet Franc, Friuli Colli Orientali
0rlvu11wPinot Grigio, Friuli Colli Orientali
0rlw711wChardonnay, Friuli Colli Orientali
0rwoe11wTocai Friulano, Friuli Colli Orientali
0uw5011wSauvignon Blanc, Friuli Colli Orientali
0uwib11wNoans, Friuli Colli Orientali
0uwio11rMerlot, Friuli Colli Orientali
0uxep11rArcione, Friuli Colli Orientali
0uxji11wRjgialla, Friuli Colli Orientali
0z9tt11WIl Mille Brut, Friuli Colli Orientali
0zjrk11rPinot Nero, Friuli Colli Orientali
10b6f11rSchioppettino, Friuli Colli Orientali
1ahd211wLalinda, Friuli Colli Orientali
1ei2011wColli Orientali del Friuli Picolit
1f68r11wColbaje Pinot Grigio Ramato, Friuli Colli Orientali
1ptvb11rCabernet Sauvignon, Friuli Colli Orientali
1ptve11rRefosco dal Peduncolo Rosso, Friuli Colli Orientali
1qcms11wFriuli Colli Orientali, Valmasia
1qcn511wFriuli Colli Orientali, Colmatiss Sauvignon
1qcn811wFriuli Colli Orientali, Coldebliss Ribolla Gialla
1qcnl11rFriuli Colli Orientali, Pignolo
1u5k011WCuvee Madre Blanc de Noir Brut, Friuli Colli Orientali
>La Uribe
1ftx84lrExplanada Cinsault, Itata Valley
>La Val
1dr5b1swAlbarino, Rias Baixas
1dr5e1swAlbarino Sobre Lias, Rias Baixas
1dr5r1swMas Que 2, Rias Baixas
1dr641swTreixadura, Rias Baixas
1dr6h1srSouson, Rias Baixas
1dr6k1swFinca Arantei, Rias Baixas
1dr6x1swVendimia, Rias Baixas
1dr7e1swFermentado en Barrica, Rias Baixas
1euw51swOrballo Albarino, Rias Baixas
>La Valentina
0ps4m0vrMontepulciano d'Abruzzo
1pvrd0vrMontepulciano d'Abruzzo, Bellovedere
1pvrg0vwColline Pescaresi, Pecorino
1pvsn0vwTrebbiano d'Abruzzo
1r3ro0vwTrebbiano d'Abruzzo, Spelt Superiore
1r3s10vrMontepulciano d'Abruzzo, Spelt Riserva
1r3sh0vpCerasuolo d'Abruzzo, Spelt Superiore
1ss9x0vpCerasuolo d'Abruzzo
1ssa00vrDocheio, Montepulciano d'Abruzzo
>La Valette
1egxj0brRouge, Cotes de Bordeaux
>La Valiniere
10uip0bwBlanc, Pessac-Leognan
>La Valle
13sx70wWNaturalis Extra Brut, Franciacorta
>La Vedetta Wines
1pz8o0trBarbaresco, Ca'Grossa
>La Vedette
1oaw80crMalbec, VdF
>La Velle
11tm00erCote de Beaune, Vieilles Vignes
>La Veneranda
1t1at0xwMontefalco, Grechetto
1t1b60xrMontefalco, Rosso
1t1b90xrMontefalco Sagrantino
>La Viarte
0wx7k11rSchioppettino, Friuli Colli Orientali
0wxug11wSauvignon, Friuli Colli Orientali
>La Vidaubanaise
1aan91opCotes de Provence, Cuvee Constance Rose
>La Vie Blanc du Castel
145am2iwDomaine du Castel
>La Vie Rouge du Castel
145az2irDomaine du Castel
>La Vie en Rose du Chateau Landereau
14bu50bp
>La Vierge
0os4r2kwOriginal Sin Sav Blanc, Walker Bay
0os542krAnthelia Shiraz Mourvedre, Walker Bay
0u80v0brChateau Arnauton, Fronsac
10wxx35rAffair Pinot Noir, Western Cape
10xsf2kwJezebelle Chardonnay, Walker Bay
1bkry2krNymphomane Red, Walker Bay
1bu732krSatyricon, Hemel-en-Aarde Ridge
1g2wx2kwApogee Chardonnay, Hemel-en-Aarde Ridge
1g2x02krApogee Pinot Noir, Hemel-en-Aarde Ridge
1r8mo2krPinot Noir, Hemel-en-Aarde Valley
>La Vigna
1oawl0srChianti
>La Vigna di Sarah
1pf1026WBiologico Millesimato Extra Brut, Conegliano Valdobbiadene Superiore
1pf1r26WBiologico Millesimato Brut, Conegliano Valdobbiadene Superiore
1pf1u26WGrappoli di Luna Brut, Conegliano Valdobbiadene Superiore
1pf2726WColle 170 Brut, Conegliano Valdobbiadene Superiore
1pf2k26WBorgo Luna Brut, Prosecco
>La Vigne Mouton
1ggj50erBourgogne, Terres de Chazeux
1ggly0ewMacon, Bray Clos Rebetiot 119
1ggr70ewMacon, Bray Le Mouton Blanc
1ggrn0erMacon, Bray Le Mouton Noir
1sn8y0ewBourgogne Aligote, Granit 35
>La Vigne du Perron
17n2c0cwKatarina, VdF
17n2p0crPersanne, VdF
1ar880cwSerene Blanche, VdF
1ar8l0cwFaustina, VdF
1ar8o0cwBergere, VdF
1ar910crLes Etapes, VdF
1ar9f0crLes Ermitures, VdF
>La Villa de Chateau Machorre
0trr40brBordeaux Superieur
>La Viminiere Malbec
0vm930brChateau Fleur Haut Gaussens, Bordeaux Superieur
>La Violette du Manoir
0xda00brCastillon-Cotes de Bordeaux
>La Voix
12oe406rReflektor Pinot Noir, Sta. Rita Hills
12pzs06rSatisfaction Pinot Noir, Sta. Rita Hills
1dzei06rRebel Rebel Pinot Noir, Sta. Rita Hills
1dzfr06pShe's Crafty Rose of Pinot Noir, Sta. Rita Hills
1dzgy06wHere & Heaven Chardonnay, Sta. Rita Hills
1dzhe06rSo What Syrah, Ballard Canyon
1dzi406rEcstasy of Gold, Santa Barbara County
>La Vostra
16jx026WProsecco
>La Vrille
1owm12zwChambave, Muscat
>La Zorra
1d21u1rw8 Virgenes, VdM
1d2271qrCabras Pintas Vino Rustico, Sierra de Salamanca
1d22k1qrCalabres Garnacha, Sierra de Salamanca
1d22n1qrItuero Rufete, Sierra de Salamanca
1d2301qrLa Vieja Zorra, Sierra de Salamanca
1d23d1rwNovena Rufete Blanco, VdM
1d23g1qrRaro Rufete 100%, Sierra de Salamanca
1d23t1qpRosada Rufete 100%, Sierra de Salamanca
1d2461qrOriginal, Sierra de Salamanca
>La del Terreno
1d1394nrBullas
1d13c4nrNinja de las Uvas, Bullas
>La garagista
14wg57vrDamejeanne, Vermont
>LaBarge
18zod06wAlbarino, Sta. Rita Hills
18zp306rGrenache, Sta. Rita Hills
18zp606rPinot Noir, Sta. Rita Hills
1dzl006rSyrah, Sta. Rita Hills
>LaOsa
1dt7t1swPolar Albarino, Rias Baixas
1dt7w1qrPardo Mencia, Bierzo
1dt891qrGrizzly Prieto Picudo, Tierra de Leon
1dt8p1qrTrasto Prieto Picudo, Tierra de Leon
1dt921qwTrasto Albarin, Tierra de Leon
>LaStella
0t5zh30rFortissimo, Okanagan Valley
0u2mr30rMaestoso, Okanagan Valley
15xs030wVivace Pinot Grigio, Okanagan Valley
15xsd30pLaStellina Rose, Okanagan Valley
15xsq30wLeggiero, Okanagan Valley
15xsu30wMoscato d'Osoyoos, Okanagan Valley
15xt730rLa Sofia, Okanagan Valley
15xtk30rArioso, Okanagan Valley
15xtn30rEspressivo, Okanagan Valley
15xu030rAllegretto, Okanagan Valley
1769w30rClassico d'Osoyoos, Okanagan Valley
>Laarman
131gl1krFocal Point Cinsault, Stellenbosch
1bj5u28wFocal Point Vermaaklikheid Chardonnay
>Laballe
0tcx70dwSables Fauves, Landes IGP
0tlf10drTerres Basses Rouge, Cotes de Gascogne IGP
>Labastide Dauzac
0sr960brMargaux
>Labastide Orliac
0zhts0drPrince Royal Heritage, Cahors
0zi8q0dr1780 Royal Heritage, Brulhois
>Labastide de Levis
1czzz0dwTerrane Terres Occitanes, Cotes du Tarn
>Labaume
0qxtz1grChateauneuf-du-Pape
10ghy0erRichebourg Grand Cru
>Labbe & Fils
1djeh0hWBlanc de Blancs Premier Cru
1ez800hWBrut Tradition Premier Cru
1ez830hWBrut Reserve Premier Cru
1ez8w0hPRose Premier Cru
1ez9q0hWPrestige Premier Cru
>Laberinto
10e3109rVistalago Mezcla Tinta, Maule Valley
11zxy09wSauvignon Blanc, Maule Valley
1es8w09rRed Blend, Maule Valley
1es9s09rPinot Noir, Maule Valley
1esai09rArcillas Pais, Maule Valley
1esay09wArcillas Riesling, Maule Valley
1esbs09wVistalago Mezcla Blanca, Maule Valley
1esci09rTrumao Norte, Maule Valley
1escy09wTrumao Sur, Maule Valley
1fu2u09rCenizas Mezcla Tinta, Colbun
1fu3a09rCenizas Pinot Noir, Maule Valley
>Labertino
13oau09wSauvignon Blanc, Maule Valley
>Labet Dechelette
0thdq0erClos de Vougeot Grand Cru
>Labet Pere et Fils
0ma3k0ewBeaune, Dessus des Marconnets Blanc
0ma4a0erBeaune Premier Cru, Aux Coucherias
0ma4n0ewBourgogne, Vieilles Vignes Blanc
0ma4q0erBourgogne, Vieilles Vignes Rouge
0ma530erGevrey-Chambertin, Vieilles Vignes
0ma5g0ewMeursault, Les Tillets
0ma5j0ewSavigny-les-Beaune Premier Cru, Les Vergelesses Blanc
>Laborde
1r7u00hWPerpetuelle Blanc de Blancs, Champagne
1r7ud0hPRose, Champagne
1r7ur0hWTandem, Champagne
1r8i80hWLes Ecus Blanc de Blancs, Champagne
>Laborde (Herve Kerlann)
11x5t0erVolnay Premier Cru, Santenots
11x5w0erChambertin Grand Cru
1697k0erGevrey-Chambertin, Vieilles Vignes
1uoc60erBourgogne, Cote d'Or Pinot Noir Au Prunier
>Laborie
0zo5q1krCabernet Sauvignon, Coastal Region
0zo631kwChardonnay, Coastal Region
0zo6g1krImpossible Red, Paarl
0zo6k1krMerlot, Coastal Region
0zo6x1kwSauvignon Blanc, Coastal Region
0zo7a1krShiraz, Coastal Region
1bi6635pRose, Western Cape
1h16x1krJean Taillefert Syrah, Coastal Region
